Start station,End station,Date,Total duration (m),Total duration (m)_scaled,Same Start-End,Bike Model Encoded,Weather Description,temperature_2m_scaled,apparent_temperature_scaled,wind_speed_10m_scaled,relative_humidity_2m_scaled,Day_of_Month,Day_of_Week,Hour_of_Day,is_Weekend,Time_of_Day,is_Rainy
"Bunhill Row, Moorgate","Concert Hall Approach 1, South Bank",2023-08-10 18:00:00,12.0,0.23255813953488372,False,0,Clear Sky,0.868686936026936,0.8712800839992894,0.4209432906856825,0.35201763538234043,10,4,18,0,Evening,0
"Finlay Street, Fulham","Fulham Broadway, Walham Green",2023-08-10 18:00:00,7.0,0.11627906976744187,False,0,Clear Sky,0.868686936026936,0.8712800839992894,0.4209432906856825,0.35201763538234043,10,4,18,0,Evening,0
"Flood Street, Chelsea","World's End Place, West Chelsea",2023-08-10 18:00:00,5.0,0.06976744186046512,False,1,Clear Sky,0.868686936026936,0.8712800839992894,0.4209432906856825,0.35201763538234043,10,4,18,0,Evening,0
"Seville Street, Knightsbridge","Boston Place, Marylebone",2023-08-10 18:00:00,10.0,0.18604651162790697,False,0,Clear Sky,0.868686936026936,0.8712800839992894,0.4209432906856825,0.35201763538234043,10,4,18,0,Evening,0
"Ethelburga Estate, Battersea Park","Riverlight North, Nine Elms",2023-08-31 21:00:00,9.0,0.1627906976744186,False,0,Overcast,0.32996632996633,0.4368772607904125,0.18149004148244507,0.8577533009710029,31,4,21,0,Night,0
"Black Prince Road, Vauxhall","Kennington Cross, Kennington",2023-08-31 21:00:00,2.0,0.0,False,0,Overcast,0.32996632996633,0.4368772607904125,0.18149004148244507,0.8577533009710029,31,4,21,0,Night,0
"York Way, Kings Cross","Parkway, Camden Town",2023-08-31 21:00:00,8.0,0.13953488372093023,False,0,Overcast,0.32996632996633,0.4368772607904125,0.18149004148244507,0.8577533009710029,31,4,21,0,Night,0
"Braham Street, Aldgate","Dock Street, Wapping",2023-08-01 09:00:00,5.0,0.06976744186046512,False,0,Cloudy,0.5555555555555556,0.42900719266545,0.7751772851693164,0.3260141166562952,1,2,9,0,Morning,0
"The Vale, Chelsea","Gloucester Road Station, South Kensington",2023-08-01 09:00:00,5.0,0.06976744186046512,False,0,Cloudy,0.5555555555555556,0.42900719266545,0.7751772851693164,0.3260141166562952,1,2,9,0,Morning,0
"Gloucester Street, Pimlico","Wardour Street, Soho",2023-08-01 09:00:00,19.0,0.39534883720930236,False,0,Cloudy,0.5555555555555556,0.42900719266545,0.7751772851693164,0.3260141166562952,1,2,9,0,Morning,0
"Edgware Road Station, Marylebone","Portland Place, Marylebone",2023-08-01 09:00:00,8.0,0.13953488372093023,False,0,Cloudy,0.5555555555555556,0.42900719266545,0.7751772851693164,0.3260141166562952,1,2,9,0,Morning,0
"Devonshire Terrace, Bayswater","Bishop's Bridge Road West, Bayswater",2023-08-01 09:00:00,3.0,0.023255813953488372,False,0,Cloudy,0.5555555555555556,0.42900719266545,0.7751772851693164,0.3260141166562952,1,2,9,0,Morning,0
"Museum of London, Barbican","Museum of London, Barbican",2023-08-01 09:00:00,20.0,0.41860465116279066,True,1,Cloudy,0.5555555555555556,0.42900719266545,0.7751772851693164,0.3260141166562952,1,2,9,0,Morning,0
"Flamborough Street, Limehouse","Watney Street, Shadwell",2023-08-16 07:00:00,8.0,0.13953488372093023,False,0,Clear Sky,0.38383838383838387,0.4838280435882089,0.15850462250116193,0.7566200153416808,16,3,7,0,Morning,0
"Finsbury Library , Finsbury","Wood Street, Guildhall",2023-08-16 07:00:00,7.0,0.11627906976744187,False,0,Clear Sky,0.38383838383838387,0.4838280435882089,0.15850462250116193,0.7566200153416808,16,3,7,0,Morning,0
"Princes Square, Bayswater","Cheapside, Bank",2023-08-16 07:00:00,36.0,0.7906976744186046,False,0,Clear Sky,0.38383838383838387,0.4838280435882089,0.15850462250116193,0.7566200153416808,16,3,7,0,Morning,0
"Christian Street, Whitechapel","Monument Street, Monument",2023-08-16 07:00:00,6.0,0.09302325581395349,False,0,Clear Sky,0.38383838383838387,0.4838280435882089,0.15850462250116193,0.7566200153416808,16,3,7,0,Morning,0
"Portman Square, Marylebone","Newton Street, Covent Garden",2023-08-16 09:00:00,10.0,0.18604651162790697,False,1,Clear Sky,0.6430976430976432,0.7254252860037769,0.1690778487420172,0.5337769717546946,16,3,9,0,Morning,0
"Columbia Road, Shoreditch","Tallis Street, Temple",2023-08-16 09:00:00,16.0,0.32558139534883723,False,0,Clear Sky,0.6430976430976432,0.7254252860037769,0.1690778487420172,0.5337769717546946,16,3,9,0,Morning,0
"Cotton Garden Estate, Kennington","Snowsfields, London Bridge",2023-08-10 08:00:00,9.0,0.1627906976744186,False,0,Clear Sky,0.6430976430976432,0.7219809078123638,0.17879369932738548,0.529594298260225,10,4,8,0,Morning,0
"Albert Gardens, Stepney","Black Prince Road, Vauxhall",2023-08-10 08:00:00,26.0,0.5581395348837209,False,0,Clear Sky,0.6430976430976432,0.7219809078123638,0.17879369932738548,0.529594298260225,10,4,8,0,Morning,0
"Westminster University, Marylebone","Newgate Street , St. Paul's",2023-08-10 08:00:00,27.0,0.5813953488372093,False,0,Clear Sky,0.6430976430976432,0.7219809078123638,0.17879369932738548,0.529594298260225,10,4,8,0,Morning,0
"Boston Place, Marylebone","Seville Street, Knightsbridge",2023-08-10 08:00:00,11.0,0.20930232558139536,False,0,Clear Sky,0.6430976430976432,0.7219809078123638,0.17879369932738548,0.529594298260225,10,4,8,0,Morning,0
"Panton Street, West End","Arlington Road, Camden Town",2023-08-16 18:00:00,16.0,0.32558139534883723,False,0,Partly Cloudy,0.7643097643097645,0.7136281040079564,0.5073677014477022,0.289511220436505,16,3,18,0,Evening,0
"Sardinia Street, Holborn","Haggerston Road, Haggerston",2023-08-16 18:00:00,31.0,0.6744186046511628,False,0,Partly Cloudy,0.7643097643097645,0.7136281040079564,0.5073677014477022,0.289511220436505,16,3,18,0,Evening,0
"Hop Exchange, The Borough","Shoreditch High Street, Shoreditch",2023-08-16 18:00:00,13.0,0.2558139534883721,False,0,Partly Cloudy,0.7643097643097645,0.7136281040079564,0.5073677014477022,0.289511220436505,16,3,18,0,Evening,0
"Holy Trinity Brompton, Knightsbridge","Claverton Street, Pimlico",2023-08-16 18:00:00,13.0,0.2558139534883721,False,0,Partly Cloudy,0.7643097643097645,0.7136281040079564,0.5073677014477022,0.289511220436505,16,3,18,0,Evening,0
"Portland Place, Marylebone","Portman Square, Marylebone",2023-08-16 18:00:00,5.0,0.06976744186046512,False,0,Partly Cloudy,0.7643097643097645,0.7136281040079564,0.5073677014477022,0.289511220436505,16,3,18,0,Evening,0
"Aldersgate Street, Barbican","Dunston Road , Haggerston",2023-08-16 18:00:00,13.0,0.2558139534883721,False,0,Partly Cloudy,0.7643097643097645,0.7136281040079564,0.5073677014477022,0.289511220436505,16,3,18,0,Evening,0
"Montpelier Street, Knightsbridge","South Kensington Station, South Kensington",2023-08-16 18:00:00,5.0,0.06976744186046512,False,0,Partly Cloudy,0.7643097643097645,0.7136281040079564,0.5073677014477022,0.289511220436505,16,3,18,0,Evening,0
"Abingdon Green, Westminster","Old Quebec Street, Marylebone",2023-08-16 18:00:00,23.0,0.4883720930232558,False,0,Partly Cloudy,0.7643097643097645,0.7136281040079564,0.5073677014477022,0.289511220436505,16,3,18,0,Evening,0
"Storey's Gate, Westminster","Endsleigh Gardens, Euston",2023-08-16 18:00:00,17.0,0.34883720930232553,False,0,Partly Cloudy,0.7643097643097645,0.7136281040079564,0.5073677014477022,0.289511220436505,16,3,18,0,Evening,0
"The Metropolitan, Portobello","Turquoise Island, Notting Hill",2023-08-16 18:00:00,4.0,0.046511627906976744,False,0,Partly Cloudy,0.7643097643097645,0.7136281040079564,0.5073677014477022,0.289511220436505,16,3,18,0,Evening,0
"Battersea Park Road, Nine Elms","Wormwood Street, Liverpool Street",2023-08-24 10:00:00,22.0,0.4651162790697675,False,1,Moderate Drizzle,0.6397306397306397,0.7087226767532193,0.2558723856756978,0.5675254721209141,24,4,10,0,Morning,1
"Ashley Place, Victoria","Seville Street, Knightsbridge",2023-08-24 10:00:00,8.0,0.13953488372093023,False,0,Moderate Drizzle,0.6397306397306397,0.7087226767532193,0.2558723856756978,0.5675254721209141,24,4,10,0,Morning,1
"Ethelburga Estate, Battersea Park","Manresa Road, Chelsea",2023-08-31 10:00:00,5.0,0.06976744186046512,False,0,Drizzle,0.31986531986531985,0.3877485384417814,0.14492385693142357,0.6069729583993481,31,4,10,0,Morning,1
"Storey's Gate, Westminster","Brushfield Street, Liverpool Street",2023-08-16 16:00:00,42.0,0.9302325581395349,False,0,Cloudy,0.9528620202020202,0.8871606339321374,0.3688435283138638,0.06846067506061826,16,3,16,0,Afternoon,0
"Baldwin Street, St. Luke's","Tower Gardens , Tower",2023-08-16 16:00:00,24.0,0.5116279069767442,False,0,Cloudy,0.9528620202020202,0.8871606339321374,0.3688435283138638,0.06846067506061826,16,3,16,0,Afternoon,0
"Abingdon Green, Westminster","Kennington Cross, Kennington",2023-08-01 18:00:00,7.0,0.11627906976744187,False,0,Overcast,0.6498317171717172,0.6266165959695276,0.46638071487322147,0.40221872511251966,1,2,18,0,Evening,0
"South Kensington Station, South Kensington","Waterloo Station 1, Waterloo",2023-08-01 18:00:00,31.0,0.6744186046511628,False,0,Overcast,0.6498317171717172,0.6266165959695276,0.46638071487322147,0.40221872511251966,1,2,18,0,Evening,0
"Bouverie Street, Temple","Bethnal Green Road, Shoreditch",2023-08-01 18:00:00,19.0,0.39534883720930236,False,0,Overcast,0.6498317171717172,0.6266165959695276,0.46638071487322147,0.40221872511251966,1,2,18,0,Evening,0
"Earnshaw Street , Covent Garden","Green Park Station, Mayfair",2023-08-07 15:00:00,7.0,0.11627906976744187,False,0,Overcast,0.6868686868686869,0.5682254923813415,0.5495964037946705,0.10024504937631662,7,1,15,0,Afternoon,0
"Wormwood Street, Liverpool Street","Kennington Station, Kennington",2023-08-07 15:00:00,14.0,0.2790697674418605,False,0,Overcast,0.6868686868686869,0.5682254923813415,0.5495964037946705,0.10024504937631662,7,1,15,0,Afternoon,0
"Nantes Close, Wandsworth","Charing Cross Hospital, Hammersmith",2023-08-07 15:00:00,21.0,0.4418604651162791,False,0,Overcast,0.6868686868686869,0.5682254923813415,0.5495964037946705,0.10024504937631662,7,1,15,0,Afternoon,0
"Peterborough Road, Sands End","William Morris Way, Sands End",2023-08-30 13:00:00,30.0,0.6511627906976745,False,0,Partly Cloudy,0.6060606060606062,0.5205626843566031,0.5643487815693335,0.12409829869018285,30,3,13,0,Afternoon,0
"Saltoun Road, Brixton","Binfield Road, Stockwell",2023-08-30 13:00:00,20.0,0.41860465116279066,False,0,Partly Cloudy,0.6060606060606062,0.5205626843566031,0.5643487815693335,0.12409829869018285,30,3,13,0,Afternoon,0
"Penfold Street, Marylebone","Paddington Street, Marylebone",2023-08-30 13:00:00,9.0,0.1627906976744186,False,0,Partly Cloudy,0.6060606060606062,0.5205626843566031,0.5643487815693335,0.12409829869018285,30,3,13,0,Afternoon,0
"Falcon Road, Clapham Junction","Pont Street, Knightsbridge",2023-08-18 07:00:00,22.0,0.4651162790697675,False,0,Overcast,0.5757575757575759,0.5904822491533879,0.617713205993112,0.7520560295604967,18,5,7,0,Morning,0
"Wellington Road, St. John's Wood","Imperial College, Knightsbridge",2023-08-18 07:00:00,19.0,0.39534883720930236,False,0,Overcast,0.5757575757575759,0.5904822491533879,0.617713205993112,0.7520560295604967,18,5,7,0,Morning,0
"Lambeth Road, Vauxhall","Sea Containers, South Bank",2023-08-18 07:00:00,7.0,0.11627906976744187,False,1,Overcast,0.5757575757575759,0.5904822491533879,0.617713205993112,0.7520560295604967,18,5,7,0,Morning,0
"Dorset Square, Marylebone","Craven Street, Strand",2023-08-17 08:00:00,15.0,0.3023255813953488,False,0,Partly Cloudy,0.6363636363636362,0.6282791007640722,0.6159264489887769,0.6152804742684829,17,4,8,0,Morning,0
"Waterloo Station 2, Waterloo","Breams Buildings, Holborn",2023-08-17 08:00:00,8.0,0.13953488372093023,False,0,Partly Cloudy,0.6363636363636362,0.6282791007640722,0.6159264489887769,0.6152804742684829,17,4,8,0,Morning,0
"Edgware Road Station, Marylebone","Stanhope Gate, Mayfair",2023-08-17 08:00:00,7.0,0.11627906976744187,False,0,Partly Cloudy,0.6363636363636362,0.6282791007640722,0.6159264489887769,0.6152804742684829,17,4,8,0,Morning,0
"Wright's Lane, Kensington","Lexham Gardens, Kensington",2023-08-17 08:00:00,3.0,0.023255813953488372,False,0,Partly Cloudy,0.6363636363636362,0.6282791007640722,0.6159264489887769,0.6152804742684829,17,4,8,0,Morning,0
"Monier Road, Hackney Wick","Stratford Station, Stratford",2023-08-19 13:00:00,7.0,0.11627906976744187,False,0,Partly Cloudy,0.8922558922558923,0.7939915163433153,0.809589424636803,0.22783730711300565,19,6,13,1,Afternoon,0
"Eagle Wharf Road, Hoxton","Kingsway Southbound, Strand",2023-08-19 13:00:00,24.0,0.5116279069767442,False,1,Partly Cloudy,0.8922558922558923,0.7939915163433153,0.809589424636803,0.22783730711300565,19,6,13,1,Afternoon,0
"Westminster Bridge Road, Elephant & Castle","Panton Street, West End",2023-08-19 13:00:00,15.0,0.3023255813953488,False,0,Partly Cloudy,0.8922558922558923,0.7939915163433153,0.809589424636803,0.22783730711300565,19,6,13,1,Afternoon,0
"Stainsby Road , Poplar","Regent's Row , Haggerston",2023-08-19 13:00:00,21.0,0.4418604651162791,False,0,Partly Cloudy,0.8922558922558923,0.7939915163433153,0.809589424636803,0.22783730711300565,19,6,13,1,Afternoon,0
"Storey's Gate, Westminster","Nutford Place, Marylebone",2023-08-19 16:00:00,26.0,0.5581395348837209,False,0,Clear Sky,0.7912457912457913,0.6902917685448458,0.8091581754809342,0.3619186961969597,19,6,16,1,Afternoon,0
"Manresa Road, Chelsea","Rampayne Street, Pimlico",2023-08-19 16:00:00,10.0,0.18604651162790697,False,1,Clear Sky,0.7912457912457913,0.6902917685448458,0.8091581754809342,0.3619186961969597,19,6,16,1,Afternoon,0
"British Museum, Bloomsbury","Tower Wharf, Bermondsey",2023-08-19 16:00:00,35.0,0.7674418604651163,False,0,Clear Sky,0.7912457912457913,0.6902917685448458,0.8091581754809342,0.3619186961969597,19,6,16,1,Afternoon,0
"Penfold Street, Marylebone","The Tennis Courts, The Regent's Park",2023-08-19 16:00:00,7.0,0.11627906976744187,False,0,Clear Sky,0.7912457912457913,0.6902917685448458,0.8091581754809342,0.3619186961969597,19,6,16,1,Afternoon,0
"St. John's Wood Church, The Regent's Park","Golden Square, Soho",2023-08-07 11:00:00,18.0,0.37209302325581395,False,0,Overcast,0.5925925925925926,0.5333323527381799,0.5760140125279977,0.24438853806749006,7,1,11,0,Morning,0
"Victoria Rise, Clapham Common","Battersea Power Station, Battersea Park",2023-08-07 11:00:00,9.0,0.1627906976744186,False,0,Overcast,0.5925925925925926,0.5333323527381799,0.5760140125279977,0.24438853806749006,7,1,11,0,Morning,0
"Tower Gardens , Tower","Westminster Pier, Westminster",2023-08-07 11:00:00,31.0,0.6744186046511628,False,0,Overcast,0.5925925925925926,0.5333323527381799,0.5760140125279977,0.24438853806749006,7,1,11,0,Morning,0
"Dorothy Road, Clapham Junction","Austin Road, Battersea Park",2023-08-08 18:00:00,8.0,0.13953488372093023,False,0,Overcast,0.49831656565656557,0.5430776959483694,0.5000743405779389,0.8144775011626185,8,2,18,0,Evening,0
"Little Argyll Street, West End","Wellington Street , Strand",2023-08-08 18:00:00,12.0,0.23255813953488372,False,0,Overcast,0.49831656565656557,0.5430776959483694,0.5000743405779389,0.8144775011626185,8,2,18,0,Evening,0
"Jubilee Plaza, Canary Wharf","Fournier Street, Whitechapel",2023-08-08 18:00:00,23.0,0.4883720930232558,False,0,Overcast,0.49831656565656557,0.5430776959483694,0.5000743405779389,0.8144775011626185,8,2,18,0,Evening,0
"Lambeth Palace Road, Waterloo","Eastbourne Mews, Paddington",2023-08-08 18:00:00,26.0,0.5581395348837209,False,0,Overcast,0.49831656565656557,0.5430776959483694,0.5000743405779389,0.8144775011626185,8,2,18,0,Evening,0
"London Fields, Hackney Central","Berry Street, Clerkenwell",2023-08-08 18:00:00,24.0,0.5116279069767442,False,0,Overcast,0.49831656565656557,0.5430776959483694,0.5000743405779389,0.8144775011626185,8,2,18,0,Evening,0
"Store Street, Bloomsbury","Handyside Street, King's Cross",2023-08-08 18:00:00,11.0,0.20930232558139536,False,0,Overcast,0.49831656565656557,0.5430776959483694,0.5000743405779389,0.8144775011626185,8,2,18,0,Evening,0
"Old Quebec Street, Marylebone","Castlehaven Road, Camden Town",2023-08-08 18:00:00,19.0,0.39534883720930236,False,0,Overcast,0.49831656565656557,0.5430776959483694,0.5000743405779389,0.8144775011626185,8,2,18,0,Evening,0
"Putney Rail Station, Putney","Parson's Green , Parson's Green",2023-08-08 08:00:00,9.0,0.1627906976744186,False,0,Overcast,0.2895623569023569,0.3109396515341977,0.4066834192398649,0.7193657587358523,8,2,8,0,Morning,0
"Bow Church Station, Bow","Dock Street, Wapping",2023-08-08 08:00:00,18.0,0.37209302325581395,False,0,Overcast,0.2895623569023569,0.3109396515341977,0.4066834192398649,0.7193657587358523,8,2,8,0,Morning,0
"Queensdale Road, Shepherd's Bush","North Audley Street, Mayfair",2023-08-08 08:00:00,15.0,0.3023255813953488,False,0,Overcast,0.2895623569023569,0.3109396515341977,0.4066834192398649,0.7193657587358523,8,2,8,0,Morning,0
"Serpentine Car Park, Hyde Park","Serpentine Car Park, Hyde Park",2023-08-27 19:00:00,32.0,0.6976744186046512,True,0,Overcast,0.4747474747474749,0.4513574642714498,0.3098121779930822,0.29935123433018707,27,7,19,1,Evening,0
"Palace Gardens Terrace, Notting Hill","Derry Street, Kensington",2023-08-27 19:00:00,3.0,0.023255813953488372,False,0,Overcast,0.4747474747474749,0.4513574642714498,0.3098121779930822,0.29935123433018707,27,7,19,1,Evening,0
"Normandy Road, Stockwell","Belgrave Road, Victoria",2023-08-27 19:00:00,15.0,0.3023255813953488,False,0,Overcast,0.4747474747474749,0.4513574642714498,0.3098121779930822,0.29935123433018707,27,7,19,1,Evening,0
"Wellington Road, St. John's Wood","Greenland Road, Camden Town",2023-08-27 19:00:00,12.0,0.23255813953488372,False,0,Overcast,0.4747474747474749,0.4513574642714498,0.3098121779930822,0.29935123433018707,27,7,19,1,Evening,0
"Hibbert Street, Battersea","Crisp Road, Hammersmith",2023-08-27 19:00:00,28.0,0.6046511627906977,False,0,Overcast,0.4747474747474749,0.4513574642714498,0.3098121779930822,0.29935123433018707,27,7,19,1,Evening,0
"Southerton Road, Hammersmith","Lambeth Palace Road, Waterloo",2023-08-29 07:00:00,28.0,0.6046511627906977,False,1,Clear Sky,0.2087542087542088,0.28525565812832293,0.19607456252616262,0.7823246422310196,29,2,7,0,Morning,0
"Euston Square Gardens, Euston","Coram Street, Bloomsbury",2023-08-29 07:00:00,3.0,0.023255813953488372,False,0,Clear Sky,0.2087542087542088,0.28525565812832293,0.19607456252616262,0.7823246422310196,29,2,7,0,Morning,0
"Elgin Avenue, Maida Hill","Queen Street 2, Bank",2023-08-29 07:00:00,32.0,0.6976744186046512,False,0,Clear Sky,0.2087542087542088,0.28525565812832293,0.19607456252616262,0.7823246422310196,29,2,7,0,Morning,0
"North Wharf Road, Paddington","Warren Street Station, Euston",2023-08-29 07:00:00,9.0,0.1627906976744186,False,0,Clear Sky,0.2087542087542088,0.28525565812832293,0.19607456252616262,0.7823246422310196,29,2,7,0,Morning,0
"Watney Market, Stepney","Dock Street, Wapping",2023-08-03 13:00:00,5.0,0.06976744186046512,False,0,Overcast,0.67003367003367,0.5969227226903306,0.43954722159805804,0.17472726763949087,3,4,13,0,Afternoon,0
"Bell Lane, Liverpool Street","Portugal Street, Holborn",2023-08-03 13:00:00,16.0,0.32558139534883723,False,0,Overcast,0.67003367003367,0.5969227226903306,0.43954722159805804,0.17472726763949087,3,4,13,0,Afternoon,0
"High Holborn , Covent Garden","Eccleston Place, Victoria",2023-08-14 17:00:00,21.0,0.4418604651162791,False,0,Drizzle,0.6531986531986531,0.593909485787216,0.8681733560550702,0.6471685181952603,14,1,17,0,Evening,1
"Crosswall, Tower","Borough Road, Elephant & Castle",2023-08-14 17:00:00,11.0,0.20930232558139536,False,0,Drizzle,0.6531986531986531,0.593909485787216,0.8681733560550702,0.6471685181952603,14,1,17,0,Evening,1
"Fore Street, Guildhall","Prince of Wales Drive, Battersea Park",2023-08-14 17:00:00,31.0,0.6744186046511628,False,0,Drizzle,0.6531986531986531,0.593909485787216,0.8681733560550702,0.6471685181952603,14,1,17,0,Evening,1
"Black Lion Gate, Kensington Gardens","Stanhope Gate, Mayfair",2023-08-12 10:00:00,21.0,0.4418604651162791,False,0,Cloudy,0.7205387205387206,0.566330416817056,0.9372971443221007,0.31467513079738085,12,6,10,1,Morning,0
"Tower Gardens , Tower","Westminster Pier, Westminster",2023-08-12 10:00:00,18.0,0.37209302325581395,False,0,Cloudy,0.7205387205387206,0.566330416817056,0.9372971443221007,0.31467513079738085,12,6,10,1,Morning,0
"Devons Road, Bow","Bromley High Street, Bow",2023-08-12 10:00:00,3.0,0.023255813953488372,False,0,Cloudy,0.7205387205387206,0.566330416817056,0.9372971443221007,0.31467513079738085,12,6,10,1,Morning,0
"Green Park Station, Mayfair","Devonshire Terrace, Bayswater",2023-08-16 19:00:00,11.0,0.20930232558139536,False,0,Overcast,0.6228956228956228,0.6114382841696866,0.39736489824432114,0.3930915352918628,16,3,19,0,Evening,0
"Bath Street, St. Luke's","Christian Street, Whitechapel",2023-08-16 19:00:00,9.0,0.1627906976744186,False,1,Overcast,0.6228956228956228,0.6114382841696866,0.39736489824432114,0.3930915352918628,16,3,19,0,Evening,0
"Hoxton Street, Hoxton","Podium, Queen Elizabeth Olympic Park",2023-08-16 19:00:00,23.0,0.4883720930232558,False,0,Overcast,0.6228956228956228,0.6114382841696866,0.39736489824432114,0.3930915352918628,16,3,19,0,Evening,0
"Bank of England Museum, Bank","Waterloo Station 3, Waterloo",2023-08-16 19:00:00,15.0,0.3023255813953488,False,0,Overcast,0.6228956228956228,0.6114382841696866,0.39736489824432114,0.3930915352918628,16,3,19,0,Evening,0
"Palace Gate, Kensington Gardens","Palace Gate, Kensington Gardens",2023-08-12 08:00:00,28.0,0.6046511627906977,True,0,Partly Cloudy,0.5757575757575759,0.49302621470281754,0.7925179965589974,0.5222356213936056,12,6,8,1,Morning,0
"Wapping Lane, Wapping","Stainsby Road , Poplar",2023-08-09 18:00:00,20.0,0.41860465116279066,False,0,Partly Cloudy,0.8653198653198655,0.8915432719669343,0.23943144352830042,0.2855952985342788,9,3,18,0,Evening,0
"Butler Place, Westminster","Greycoat Street , Westminster",2023-08-09 18:00:00,3.0,0.023255813953488372,False,0,Partly Cloudy,0.8653198653198655,0.8915432719669343,0.23943144352830042,0.2855952985342788,9,3,18,0,Evening,0
"Murray Grove , Hoxton","Finsbury Circus, Liverpool Street",2023-08-09 18:00:00,9.0,0.1627906976744186,False,0,Partly Cloudy,0.8653198653198655,0.8915432719669343,0.23943144352830042,0.2855952985342788,9,3,18,0,Evening,0
"Sea Containers, South Bank","Gauden Road, Clapham",2023-08-09 18:00:00,30.0,0.6511627906976745,False,0,Partly Cloudy,0.8653198653198655,0.8915432719669343,0.23943144352830042,0.2855952985342788,9,3,18,0,Evening,0
"Clifton Road, Maida Vale","Seville Street, Knightsbridge",2023-08-30 08:00:00,11.0,0.20930232558139536,False,1,Partly Cloudy,0.3232323905723906,0.28176025127373655,0.5334394386293368,0.5315390584365255,30,3,8,0,Morning,0
"The Vale, Chelsea","Eastbourne Mews, Paddington",2023-08-14 23:00:00,20.0,0.41860465116279066,False,0,Clear Sky,0.3434343434343434,0.4406119140048222,0.28261067201936724,0.9277971806662836,14,1,23,0,Night,0
"The Vale, Chelsea","Eastbourne Mews, Paddington",2023-08-14 23:00:00,20.0,0.41860465116279066,False,0,Clear Sky,0.3434343434343434,0.4406119140048222,0.28261067201936724,0.9277971806662836,14,1,23,0,Night,0
"Knightsbridge, Hyde Park","Rochester Row, Westminster",2023-08-30 22:00:00,13.0,0.2558139534883721,False,0,Cloudy,0.19191919191919193,0.25125552009069746,0.17014072443282935,0.6484452623120988,30,3,22,0,Night,0
"Vauxhall Street, Vauxhall","Cotton Garden Estate, Kennington",2023-08-30 22:00:00,5.0,0.06976744186046512,False,1,Cloudy,0.19191919191919193,0.25125552009069746,0.17014072443282935,0.6484452623120988,30,3,22,0,Night,0
"Michael Road, Walham Green","Lots Road, West Chelsea",2023-08-30 22:00:00,5.0,0.06976744186046512,False,0,Cloudy,0.19191919191919193,0.25125552009069746,0.17014072443282935,0.6484452623120988,30,3,22,0,Night,0
"Union Grove, Wandsworth Road","Ashley Crescent, Battersea",2023-08-09 12:00:00,8.0,0.13953488372093023,False,0,Clear Sky,0.7138047138047139,0.8082359244051653,0.21967583750733088,0.27944992033785454,9,3,12,0,Afternoon,0
"Lexham Gardens, Kensington","Hereford Road, Bayswater",2023-08-09 12:00:00,16.0,0.32558139534883723,False,0,Clear Sky,0.7138047138047139,0.8082359244051653,0.21967583750733088,0.27944992033785454,9,3,12,0,Afternoon,0
"Worship Street, Shoreditch","Leman Street, Aldgate",2023-08-09 12:00:00,8.0,0.13953488372093023,False,0,Clear Sky,0.7138047138047139,0.8082359244051653,0.21967583750733088,0.27944992033785454,9,3,12,0,Afternoon,0
"Canada Water Station, Rotherhithe","George Row, Bermondsey",2023-08-09 12:00:00,7.0,0.11627906976744187,False,0,Clear Sky,0.7138047138047139,0.8082359244051653,0.21967583750733088,0.27944992033785454,9,3,12,0,Afternoon,0
"Coomer Place, West Kensington","Penywern Road, Earl's Court",2023-08-09 12:00:00,9.0,0.1627906976744186,False,1,Clear Sky,0.7138047138047139,0.8082359244051653,0.21967583750733088,0.27944992033785454,9,3,12,0,Afternoon,0
"Baker Street, Marylebone","Harrowby Street, Marylebone",2023-08-09 12:00:00,5.0,0.06976744186046512,False,0,Clear Sky,0.7138047138047139,0.8082359244051653,0.21967583750733088,0.27944992033785454,9,3,12,0,Afternoon,0
"Warren Street Station, Euston","Old Quebec Street, Marylebone",2023-08-21 18:00:00,19.0,0.39534883720930236,False,0,Cloudy,0.7272727272727273,0.7123657951815816,0.4506080327946616,0.3839961481453845,21,1,18,0,Evening,0
"Wandsworth Rd, Isley Court, Wandsworth Road","Wormwood Street, Liverpool Street",2023-08-21 18:00:00,28.0,0.6046511627906977,False,0,Cloudy,0.7272727272727273,0.7123657951815816,0.4506080327946616,0.3839961481453845,21,1,18,0,Evening,0
"Bell Lane, Liverpool Street","Shoreditch Court, Haggerston",2023-08-21 18:00:00,18.0,0.37209302325581395,False,0,Cloudy,0.7272727272727273,0.7123657951815816,0.4506080327946616,0.3839961481453845,21,1,18,0,Evening,0
"Bow Church Station, Bow","Stratford Station, Stratford",2023-08-21 18:00:00,8.0,0.13953488372093023,False,0,Cloudy,0.7272727272727273,0.7123657951815816,0.4506080327946616,0.3839961481453845,21,1,18,0,Evening,0
"Southampton Place, Holborn","Handyside Street, King's Cross",2023-08-21 18:00:00,18.0,0.37209302325581395,False,0,Cloudy,0.7272727272727273,0.7123657951815816,0.4506080327946616,0.3839961481453845,21,1,18,0,Evening,0
"Sea Containers, South Bank","Bricklayers Arms, Borough",2023-08-21 18:00:00,9.0,0.1627906976744186,False,0,Cloudy,0.7272727272727273,0.7123657951815816,0.4506080327946616,0.3839961481453845,21,1,18,0,Evening,0
"Whiston Road, Haggerston","Rotherhithe Roundabout, Rotherhithe",2023-08-21 18:00:00,22.0,0.4651162790697675,False,0,Cloudy,0.7272727272727273,0.7123657951815816,0.4506080327946616,0.3839961481453845,21,1,18,0,Evening,0
